Recommendation Details for test set using full profile and 100 features				
userId	movieId	popularity	avgRating	title
54018	[159135]	[1]	[ 5.]	['The Viking (1931)']
54441	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
54441	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
54441	[151989]	[1]	[ 5.]	['The Thorn (1971)']
54441	[122535]	[1]	[ 5.]	['White Tiger (1996)']
54441	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
54441	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
54441	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
54441	[159123]	[1]	[ 5.]	['Catching Out (2003)']
54441	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
54441	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
54441	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
54441	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
54441	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
54441	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
54441	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
54441	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
54441	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
54441	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
54441	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
54441	[159135]	[1]	[ 5.]	['The Viking (1931)']
54449	[151989]	[1]	[ 5.]	['The Thorn (1971)']
54449	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
54449	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
54449	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
54449	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
54449	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
54449	[122535]	[1]	[ 5.]	['White Tiger (1996)']
54449	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
54449	[159123]	[1]	[ 5.]	['Catching Out (2003)']
54449	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
54449	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
54449	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
54449	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
54449	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
54449	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
54449	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
54449	[138172]	[1]	[ 5.]	['Baseline (2010)']
54449	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
54449	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
54449	[159135]	[1]	[ 5.]	['The Viking (1931)']
54466	[122535]	[1]	[ 5.]	['White Tiger (1996)']
54466	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
54466	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
54466	[151989]	[1]	[ 5.]	['The Thorn (1971)']
54466	[138172]	[1]	[ 5.]	['Baseline (2010)']
54466	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
54466	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
54466	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
54466	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
54466	[159123]	[1]	[ 5.]	['Catching Out (2003)']
54466	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
54466	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
54466	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
54466	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
54466	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
54466	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
54466	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
54466	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
54466	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
54466	[159135]	[1]	[ 5.]	['The Viking (1931)']
55448	[182657]	[1]	[ 5.]	['Pale (2016)']
55448	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
55448	[]	[]	[]	[]
55448	[135055]	[1]	[ 5.]	['The End of a Mystery (2003)']
55448	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
55448	[151989]	[1]	[ 5.]	['The Thorn (1971)']
55448	[138172]	[1]	[ 5.]	['Baseline (2010)']
55448	[]	[]	[]	[]
55448	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
55448	[159123]	[1]	[ 5.]	['Catching Out (2003)']
55448	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
55448	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
55448	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
55448	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
55448	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
55448	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
55448	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
55448	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
55448	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
55448	[159135]	[1]	[ 5.]	['The Viking (1931)']
55701	[182657]	[1]	[ 5.]	['Pale (2016)']
55701	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
55701	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
55701	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
55701	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
55701	[151989]	[1]	[ 5.]	['The Thorn (1971)']
55701	[138172]	[1]	[ 5.]	['Baseline (2010)']
55701	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
55701	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
55701	[159123]	[1]	[ 5.]	['Catching Out (2003)']
55701	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
55701	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
55701	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
55701	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
55701	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
55701	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
55701	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
55701	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
55701	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
55701	[159135]	[1]	[ 5.]	['The Viking (1931)']
55768	[182657]	[1]	[ 5.]	['Pale (2016)']
55768	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
55768	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
55768	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
55768	[151989]	[1]	[ 5.]	['The Thorn (1971)']
55768	[107434]	[1]	[ 5.]	['Diplomatic Immunity (2009\xe2\x80\x93 )']
55768	[138172]	[1]	[ 5.]	['Baseline (2010)']
55768	[]	[]	[]	[]
55768	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
55768	[159123]	[1]	[ 5.]	['Catching Out (2003)']
55768	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
55768	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
55768	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
55768	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
55768	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
55768	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
55768	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
55768	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
55768	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
55768	[159135]	[1]	[ 5.]	['The Viking (1931)']
55951	[182657]	[1]	[ 5.]	['Pale (2016)']
55951	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
55951	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
55951	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
55951	[]	[]	[]	[]
55951	[151989]	[1]	[ 5.]	['The Thorn (1971)']
55951	[138172]	[1]	[ 5.]	['Baseline (2010)']
55951	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
55951	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
55951	[159123]	[1]	[ 5.]	['Catching Out (2003)']
55951	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
55951	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
55951	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
55951	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
55951	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
55951	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
55951	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
55951	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
55951	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
55951	[159135]	[1]	[ 5.]	['The Viking (1931)']
56103	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
56103	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
56103	[159048]	[1]	[ 5.]	['One Way Out (2002)']
56103	[138172]	[1]	[ 5.]	['Baseline (2010)']
56103	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
56103	[124903]	[1]	[ 5.]	['Styx (2001)']
56103	[137964]	[1]	[ 5.]	['Casualties (1997)']
56103	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
56103	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
56103	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
56103	[116243]	[1]	[ 5.]	['Convicted (1931)']
56103	[171221]	[2]	[ 4.25]	['Isolation (2015)']
56103	[159123]	[1]	[ 5.]	['Catching Out (2003)']
56103	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
56103	[159053]	[1]	[ 5.]	['In Her Line of Fire (2006)']
56103	[142903]	[1]	[ 5.]	['Ricochet (2011)']
56103	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
56103	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
56103	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
56103	[159135]	[1]	[ 5.]	['The Viking (1931)']
56116	[151989]	[1]	[ 5.]	['The Thorn (1971)']
56116	[129223]	[1]	[ 5.]	"[""Tarzan's Savage Fury (1952)""]"
56116	[169820]	[1]	[ 5.]	['To Be the Best (1993)']
56116	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
56116	[169818]	[1]	[ 5.]	['FB: Fighting Beat (2007)']
56116	[122535]	[1]	[ 5.]	['White Tiger (1996)']
56116	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
56116	[160030]	[1]	[ 5.]	['Goliath and the Sins of Babylon (1963)']
56116	[159123]	[1]	[ 5.]	['Catching Out (2003)']
56116	[145620]	[1]	[ 5.]	['Samson and the Seven Miracles of the World (1961)']
56116	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
56116	[160028]	[1]	[ 5.]	['Colossus of the Arena (1962)']
56116	[146487]	[1]	[ 5.]	['Maciste in Hell of Genghis Khan (1964)']
56116	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
56116	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
56116	[133013]	[1]	[ 5.]	['Temple of the White Elephant (1964)']
56116	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
56116	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
56116	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
56116	[159135]	[1]	[ 5.]	['The Viking (1931)']
56291	[109762]	[1]	[ 5.]	['Black Widow (Dark Beauty) (2008)']
56291	[180839]	[1]	[ 5.]	['Operation Rogue (2014)']
56291	[159048]	[1]	[ 5.]	['One Way Out (2002)']
56291	[132124]	[1]	[ 5.]	['Say Nothing (2001)']
56291	[159050]	[1]	[ 5.]	"[""The Pilot's Wife (2005)""]"
56291	[124903]	[1]	[ 5.]	['Styx (2001)']
56291	[137964]	[1]	[ 5.]	['Casualties (1997)']
56291	[122701]	[1]	[ 5.]	['Love, Cheat & Steal (1993)']
56291	[140014]	[1]	[ 5.]	"[""Brother's Keeper (2013)""]"
56291	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
56291	[116243]	[1]	[ 5.]	['Convicted (1931)']
56291	[171221]	[2]	[ 4.25]	['Isolation (2015)']
56291	[159123]	[1]	[ 5.]	['Catching Out (2003)']
56291	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
56291	[159053]	[1]	[ 5.]	['In Her Line of Fire (2006)']
56291	[142903]	[1]	[ 5.]	['Ricochet (2011)']
56291	[151989]	[1]	[ 5.]	['The Thorn (1971)']
56291	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
56291	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
56291	[159135]	[1]	[ 5.]	['The Viking (1931)']
56427	[182657]	[1]	[ 5.]	['Pale (2016)']
56427	[151989]	[1]	[ 5.]	['The Thorn (1971)']
56427	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
56427	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
56427	[138172]	[1]	[ 5.]	['Baseline (2010)']
56427	[107434]	[1]	[ 5.]	['Diplomatic Immunity (2009\xe2\x80\x93 )']
56427	[]	[]	[]	[]
56427	[]	[]	[]	[]
56427	[171821]	[1]	[ 5.]	['3-D Sex and Zen: Extreme Ecstasy (2011)']
56427	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
56427	[159123]	[1]	[ 5.]	['Catching Out (2003)']
56427	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
56427	[155529]	[1]	[ 5.]	['Make Your Own Damn Movie (2005)']
56427	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
56427	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
56427	[171807]	[1]	[ 5.]	['Caedes (2015)']
56427	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
56427	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
56427	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
56427	[159135]	[1]	[ 5.]	['The Viking (1931)']
56478	[182657]	[1]	[ 5.]	['Pale (2016)']
56478	[151989]	[1]	[ 5.]	['The Thorn (1971)']
56478	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
56478	[138172]	[1]	[ 5.]	['Baseline (2010)']
56478	[]	[]	[]	[]
56478	[]	[]	[]	[]
56478	[171821]	[1]	[ 5.]	['3-D Sex and Zen: Extreme Ecstasy (2011)']
56478	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
56478	[169816]	[1]	[ 5.]	['Day of the Panther (1988)']
56478	[159123]	[1]	[ 5.]	['Catching Out (2003)']
56478	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
56478	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
56478	[146489]	[1]	[ 5.]	['Hercules Against the Mongols (1963)']
56478	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
56478	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
56478	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
56478	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
56478	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
56478	[147966]	[1]	[ 5.]	"[""Tarzan's Fight for Life (1958)""]"
56478	[159135]	[1]	[ 5.]	['The Viking (1931)']
